# Joint xGASS & xCOLD GASS catalog used in Feldmann 2020, Communications Physics
# The xGASS catalog is publicly available at http://xgass.icrar.org and it was published in Catinella, B. et al. 2018, Mon. Not. R. Astron. Soc. 476, 875–895 (C18). 
# The xCOLD GASS catalog is publicly available at http://www.star.ucl.ac.uk/xCOLDGASS and it was published in Saintonge, A. et al. 2017, Astrophys. J. Suppl. Ser. 233, 22 (S17).
# This combined catalog uses improved stellar masses from the MPA-JHU catalogue for DR7 available at https://home.strw.leidenuniv.nl/~jarle/SDSS/
# #
# Content of this file:
# ID            .. GASS/xGASS identifier 
# z             .. redshift: zHI from C18 for HI detected objects, zSDSS otherwise
# lgMstar       .. stellar mass (from MPA-JHU DR7)
# lgMstar_p16   .. 16th percentile of uncertainty of lgMstar
# lgMstar_p84   .. 84th percentile of uncertainty of lgMstar
# lgMstar_C18   .. stellar masses provided in C18
# SFR_case      .. case of UV+MIR SFR calculation provided in C18
# SFR_source    .. source catalog of SFR: from S17 if 'xCOLDGASS', from C18 otherwise (default)
# SFR           .. SFR in solar masses / year from either S17 (10**LOGSFR_BEST) or from C18 (SFR_best), SFR is set to NaN if SFR_censored=True or if SFR_case is neither 1 nor 2
# e_SFR         .. corresponding 1-sigma uncertainty of the SFR from either S17 (based on LOGSFR_ERR and LOGSFR_BEST), C18 (SFRerr_best), or provided by a fit if missing
# SFR_censored  .. flag indicating whether SFR < e_SFR
# SFR_limit     .. set to e_SFR for galaxies with SFR_censored == True
# e_SFR_est     .. flag showing whether errors of SFRs where estimated (instead of given) 
# MHI           .. HI masses calculated as described in the Appendix in C18
# e_MHI         .. 1-sigma uncertainty of the HI masses
# MHI_censored  .. flag indicating HI non-detections (HIsrc_x == 4 in C18) 
# MHI_limit     .. set to 5 * e_MHI for galaxies with MHI_censored == True
# MH2           .. H2 masses calculated from LCO_COR and XCO_A17 fields in S17
# e_MH2         .. 1-sigma uncertainty of the H2 masses, propagated observational uncertainty of CO observations (based on LCO_COR and LCO_COR_ERR entries in S17) 
# MH2_censored  .. flag indicating CO non-detections (FLAG_CO == 2 in S17)
# MH2_limit     .. set to 3 * e_MH2 for galaxies with MH2_censored == True
# in_C18        .. if True (False) Galaxy is (not) part of xGASS catalog
# in_S17        .. if True (False) Galaxy is (not) part of xCOLD GASS catalog
ID,z,lgMstar,lgMstar_p16,lgMstar_p84,lgMstar_C18,SFR_case,SFR_source,SFR,e_SFR,SFR_censored,SFR_limit,e_SFR_est,MHI,e_MHI,MHI_censored,MHI_limit,MH2,e_MH2,MH2_censored,MH2_limit,in_C18,in_S17
3301,0.04036,10.923760000000001,10.832921,11.007182,10.924000000000001,2.0,xGASS,,0.150982,True,0.150982,False,,224403690.86039305,True,1122018454.3019652,,,False,,True,False
3321,0.04028,10.853211,10.7601,10.952147,10.853,9.0,xGASS,0.147171,0.1484424691459473,False,,True,,279917464.5145241,True,1399587322.5726206,,,False,,True,False
3284,0.039637,10.600457,10.503461,10.696324,10.600999999999999,1.0,xGASS,1.4900889,0.26247853,False,,False,1643957848.7818553,214429284.62372026,False,0.0,,,False,,True,False
3398,0.038337,11.400128,11.292662,11.431771000000001,11.4,9.0,xGASS,8.490378999999999,0.44564505273222343,False,,True,24634301892.43952,870233490.7655267,False,0.0,,,False,,True,False
3435,0.04136,10.760286,10.66204,10.859347,10.76,9.0,xGASS,0.12007069999999999,0.13623154352929276,False,,True,,177840223.57158962,True,889201117.8579481,,,False,,True,False
3634,0.04533,10.892772,10.800695,10.98113,10.892999999999999,2.0,xGASS,,0.11608809,True,0.11608809,False,,248902922.35427737,True,1244514611.7713869,,,False,,True,False
3666,0.038173,10.248762,10.162339,10.343189,10.248,1.0,xGASS,1.8587169999999997,0.25769287,False,,False,3982718972.1518183,464650546.7510455,False,0.0,,,False,,True,False
3508,0.03646,10.373161999999999,10.279433000000001,10.465917,10.373,9.0,xGASS,0.08926149,0.10834124314278169,False,,True,,93547028.25743963,True,467735141.2871981,,,False,,True,False
101028,0.013675999999999999,9.174895,9.100041000000001,9.318455,9.174895,9.0,xGASS,0.38527378,0.10713331559632648,False,,True,1618180663.8134544,60899272.29405473,False,0.0,,,False,,True,False
3773,0.0362,10.564063,10.468554,10.657803999999999,10.562999999999999,9.0,xGASS,0.07310091,0.11108657864667183,False,,True,,122752401.03295891,True,613762005.1647946,,,False,,True,False
3757,0.037610000000000005,10.524931,10.429934,10.615028,10.524000000000001,9.0,xGASS,0.26908922,0.153351692973646,False,,True,,120789725.87527613,True,603948629.3763807,,,False,,True,False
3777,0.039751,10.262553,10.173888999999999,10.352244,10.262,9.0,xGASS,1.1853338,0.2092159564695073,False,,True,3737795614.6604223,503164794.2812107,False,0.0,,,False,,True,False
101034,0.0197,9.239859,9.138514,9.332846,9.239859,2.0,xGASS,0.23797137,0.08223746,False,,False,2925672226.6587663,160555183.17029816,False,0.0,,,False,,True,False
27260,0.036992000000000004,11.272186999999999,11.186276,11.355233,11.272,1.0,xGASS,3.6667883000000003,0.31301925,False,,False,24520740125.2118,873512370.872685,False,0.0,,,False,,True,False
3792,0.036442,10.807246000000001,10.7174425,10.897889,10.807,1.0,xGASS,0.22156236,0.09449919,False,,False,2968274504.2292647,424039214.889895,False,0.0,,,False,,True,False
27250,0.037986,10.235353,10.154635,10.331548,10.236,1.0,xGASS,2.3692648,0.27533817,False,,False,3812924014.078482,262960276.83299878,False,0.0,,,False,,True,False
27284,0.043983999999999995,10.949757,10.854614,11.042898,10.949000000000002,1.0,xGASS,1.9484363,0.33803484,False,,False,6484567547.768183,701034329.4884522,False,0.0,,,False,,True,False
3851,0.028419999999999997,10.58683,10.493292,10.669814,10.587,2.0,xGASS,,0.06584941,True,0.06584941,False,1478350897.2469435,258711407.01821512,False,0.0,,,False,,True,False
3854,0.02791,10.907989500000001,10.816311,10.990344,10.908,9.0,xGASS,0.18085442,0.15931319976822167,False,,True,,202315890.85198006,True,1011579454.2599003,,,False,,True,False
3859,0.028489999999999998,10.175646,10.081678,10.266225,10.176,9.0,xGASS,0.1481664,0.11509129594105831,False,,True,,87706139.55499738,True,438530697.7749869,,,False,,True,False
3817,0.045018,10.067853999999999,9.998204,10.160528,10.068,9.0,xGASS,0.8893539,0.18264572146676475,False,,True,14854149264.814344,916922794.1243422,False,0.0,,,False,,True,False
4111,0.044131000000000004,10.887175,10.782817,11.002842,10.887,1.0,xGASS,1.4357030000000002,0.27808496,False,,False,5380308819.878696,882017839.3243766,False,0.0,,,False,,True,False
4119,0.04439,11.193749,11.103203,11.272621000000001,11.194,2.0,xGASS,,0.17992066,True,0.17992066,False,,448776384.7565541,True,2243881923.7827706,,,False,,True,False
101031,0.017465,9.168445,9.100913,9.266239,9.168445,2.0,xGASS,0.15400504,0.08786869,False,,False,1211130331.9336123,98580375.85506147,False,0.0,,,False,,True,False
101012,0.017374054,9.825233,9.728303,9.913829,9.825233,9.0,xGASS,0.027363147999999997,0.06162234273551731,False,,True,,27671327.579435624,True,138356637.8971781,,,False,,True,False
4074,0.02622,11.168549,11.100097,11.251874,11.168,9.0,xGASS,0.06374068599999999,0.13790466891291048,False,,True,,179899516.3060073,True,899497581.5300364,,,False,,True,False
101024,0.01663708,9.283837,9.184961,9.371243,9.283837,9.0,xGASS,0.06665611,0.06383152115296703,False,,True,,21529304.2725967,True,107646521.3629835,,,False,,True,False
101016,0.017242,9.716372999999999,9.625753,9.79848,9.716372999999999,2.0,xGASS,,0.058035857999999996,True,0.058035857999999996,False,549263719.9818652,41194778.99863988,False,0.0,,,False,,True,False
101019,0.017055131,9.062301,8.962634,9.154539999999999,9.062301,9.0,xGASS,0.09166713,0.06460885237172638,False,,True,,18622157.50935658,True,93110787.54678291,,,False,,True,False
101022,0.015366999999999999,10.04123,9.955592999999999,10.12755,10.04123,1.0,xGASS,0.49768108,0.10826877,False,,False,1116674175.2633128,175164576.5118922,False,0.0,,,False,,True,False
101011,0.016660709,9.9475155,9.856273,10.032561999999999,9.9475155,9.0,xGASS,0.012510424,0.05208447077607978,False,,True,,36226801.85239197,True,181134009.26195988,,,False,,True,False
4065,0.048960000000000004,10.165767,10.068017999999999,10.257750999999999,10.166,9.0,xGASS,0.089176506,0.09967010874435098,False,,True,,156325560.91766554,True,781627804.5883276,,,False,,True,False
101017,0.015648764,9.351511,9.252912,9.441754,9.351511,9.0,xGASS,0.008563466,0.03454425423978495,False,,True,,17743120.240759198,True,88715601.20379598,,,False,,True,False
101008,0.017032785,9.340675,9.239402,9.439903999999999,9.340675,9.0,xGASS,0.015418026999999999,0.04130633957421701,False,,True,,20702843.333586905,True,103514216.66793452,,,False,,True,False
101010,0.016072101999999998,9.169858,9.07812,9.262792999999999,9.169858,2.0,xGASS,,0.05516092,True,0.05516092,False,,22132475.679553352,True,110662378.39776675,,,False,,True,False
4203,0.033997,10.180896,10.091814999999999,10.276569,10.181000000000001,1.0,xGASS,0.3618225,0.18316951,False,,False,3432267814.0288134,316824721.29496735,False,0.0,,,False,,True,False
101001,0.017372,9.084109,8.998892,9.183747,9.084109,2.0,xGASS,,0.08232916,True,0.08232916,False,1532946407.6856854,97551135.03454362,False,0.0,,,False,,True,False
101018,0.016531,9.249792,9.165032,9.347228,9.249792,9.0,xGASS,0.0815811,0.06710738353158416,False,,True,88480841.48243327,25280240.42355236,False,0.0,,,False,,True,False
4165,0.044554,10.833014,10.7451515,10.917268,10.833,2.0,xGASS,,0.11959927,True,0.11959927,False,2246466282.239748,359434605.1583597,False,0.0,,,False,,True,False
4163,0.026201,10.219911999999999,10.130778,10.311972,10.22,1.0,xGASS,0.65883136,0.17317006,False,,False,4050335497.083821,282581546.30817354,False,0.0,,,False,,True,False
101026,0.016978,9.208248,9.136256,9.303111999999999,9.208248,9.0,xGASS,0.23036201,0.09192627669610554,False,,True,6287617995.17867,106569796.52845204,False,0.0,,,False,,True,False
4145,0.031855,10.3031845,10.20945,10.395341,10.302999999999999,1.0,xGASS,12.111521,0.37974152,False,,False,2598707880.805605,278432987.22917193,False,0.0,,,False,,True,False
4134,0.044483999999999996,10.640716000000001,10.554691,10.733388,10.640999999999998,1.0,xGASS,2.6163988,0.36442426,False,,False,3672923236.5046444,447917467.8664201,False,0.0,,,False,,True,False
4136,0.032649,10.853469,10.772121,10.933278,10.853,2.0,xGASS,,0.121019565,True,0.121019565,False,974644694.4059387,194928938.88118774,False,0.0,,,False,,True,False
3918,0.032758999999999996,10.374934,10.282805999999999,10.457184,10.375,2.0,xGASS,,0.052687787,True,0.052687787,False,588705366.0994096,98117561.01656826,False,0.0,,,False,,True,False
4130,0.04475,10.808537,10.71625,10.895064,10.809000000000001,2.0,xGASS,,0.16683935,True,0.16683935,False,,203718277.61082298,True,1018591388.0541148,,,False,,True,False
4132,0.044231,10.822641,10.721597000000001,10.924717,10.823,1.0,xGASS,4.231057,0.33182082,False,,False,5758493495.358095,531553245.72536254,False,0.0,,,False,,True,False
3917,0.044456999999999997,10.946732,10.855437,11.036228,10.947000000000001,1.0,xGASS,0.44576195,0.13636585,False,,False,805297178.0372401,357909856.9054401,False,0.0,,,False,,True,False
101033,0.015377000000000002,9.786661,9.699365,9.879368,9.786661,1.0,xGASS,0.20933463,0.0817257,False,,False,3343356071.3751097,98656408.66352783,False,0.0,,,False,,True,False
3936,0.044144,10.117617,10.015409,10.241062,10.117,9.0,xGASS,1.8257995999999999,0.22642231840311242,False,,True,2647574834.411337,441262472.40188956,False,0.0,,,False,,True,False
102001,0.015207,9.0092125,8.922592,9.106589,9.0092125,2.0,xGASS,0.09796253,0.06748409,False,,False,4214680348.1243978,96519397.28529155,False,0.0,,,False,,True,False
3957,0.03255,10.138546,10.045372,10.228863,10.138,9.0,xGASS,0.05068184,0.08429350086962269,False,,True,,93117218.70459163,True,465586093.52295816,,,False,,True,False
3960,0.032172000000000006,10.029416000000001,9.945115,10.121069,10.029,9.0,xGASS,0.54159594,0.15699142479772388,False,,True,2887010283.7366643,331296262.0681418,False,0.0,,,False,,True,False
3956,0.03269,10.590648,10.503216,10.677289,10.591,2.0,xGASS,,0.11202161,True,0.11202161,False,,117227632.90280545,True,586138164.5140272,,,False,,True,False
3966,0.031305,10.530786500000001,10.437242999999999,10.605919,10.530999999999999,2.0,xGASS,,0.07220554,True,0.07220554,False,806851886.29497,179300419.17666,False,0.0,,,False,,True,False
3972,0.04288,11.146877,11.056614,11.230511,11.147,2.0,xGASS,,0.15818018,True,0.15818018,False,,386393663.40338445,True,1931968317.0169222,,,False,,True,False
3971,0.04267,10.433074000000001,10.343295,10.532636,10.433,1.0,xGASS,1.0139178,0.24407561,False,,False,5615967426.7834215,743289806.4860411,False,0.0,,,False,,True,False
4014,0.04824,10.981489,10.88805,11.065888000000001,10.981,9.0,xGASS,0.02915359,0.10581779848211943,False,,True,,284465757.4245631,True,1422328787.1228156,,,False,,True,False
4008,0.034677,10.484743,10.384584,10.5839205,10.485999999999999,1.0,xGASS,0.6001227,0.18284366,False,,False,8511978049.823076,439327899.3457072,False,0.0,,,False,,True,False
3987,0.041602,10.803626,10.713712,10.887095,10.804,2.0,xGASS,,0.13920613,True,0.13920613,False,2043368442.9416223,314364375.8371727,False,0.0,,,False,,True,False
4056,0.037049,10.419868,10.327817999999999,10.502984,10.42,9.0,xGASS,0.33542472,0.15666958084439278,False,,True,500667534.34733206,125166883.58683302,False,0.0,,,False,,True,False
3980,0.04075,10.946918,10.852813000000001,11.026053,10.948,2.0,xGASS,,0.15146568,True,0.15146568,False,,254114821.04170784,True,1270574105.2085392,,,False,,True,False
12069,0.038926999999999996,11.13229,11.041389,11.229689,11.13,1.0,xGASS,4.0943584,0.32085767,False,,False,10347358398.340935,620841503.900456,False,0.0,,,False,,True,False
14260,0.04312,11.056225,10.962564,11.150463,11.056,2.0,xGASS,,0.20131767,True,0.20131767,False,,389968919.9516083,True,1949844599.7580414,,,False,,True,False
14017,0.039560000000000005,10.916926,10.820476,10.999877,10.917,9.0,xGASS,0.24793714,0.17251853134318318,False,,True,,269792576.51833117,True,1348962882.591656,,,False,,True,False
21842,0.045075,11.057132000000001,10.968579,11.135005,11.058,2.0,xGASS,,0.12393672,True,0.12393672,False,5055528247.51283,827268258.6839175,False,0.0,,,False,,True,False
107019,0.015537,9.163729,9.074394,9.260194,9.163729,9.0,xGASS,0.059617404000000006,0.05859407713373419,False,,True,246127260.21749064,44750410.94863466,False,0.0,,,False,,True,False
36125,0.047596,10.914536,10.822805,11.002417,10.914000000000001,9.0,xGASS,1.1350857,0.24911571616271502,False,,True,26177031864.111378,1227048368.6302207,False,0.0,,,False,,True,False
17029,0.045668,11.086041999999999,11.002409,11.189413,11.085999999999999,1.0,xGASS,1.9209126,0.36203015,False,,False,21026512558.8348,1225760821.8154817,False,0.0,,,False,,True,False
51334,0.029414,10.104706,10.011013,10.207061,10.105,1.0,xGASS,0.80511683,0.21927728,False,,False,3879654921.8598447,435471470.821003,False,0.0,,,False,,True,False
107005,0.015366999999999999,9.793026,9.704947,9.889776,9.793026,1.0,xGASS,0.8893723,0.13567422,False,,False,2277139494.6545987,142321218.41591242,False,0.0,,,False,,True,False
51351,0.02928,11.007204,10.915662,11.106029,11.007,9.0,xGASS,2.1032572,0.29622357520127063,False,,True,5138980705.820333,470746324.1972823,False,0.0,,,False,,True,False
51462,0.03569,11.0960045,11.004153,11.183782,11.097000000000001,9.0,xGASS,0.09589912,0.1472144717026679,False,,True,,385504982.6381873,True,1927524913.1909366,,,False,,True,False
51390,0.045718,11.168749,11.077555,11.251424,11.169,9.0,xGASS,0.894424,0.25356639116428187,False,,True,29197543388.506023,1228375611.8141694,False,0.0,,,False,,True,False
19132,0.034980000000000004,10.346347,10.255467999999999,10.426900999999999,10.345999999999998,9.0,xGASS,0.033944774,0.08273192313156395,False,,True,,118858431.7231143,True,594292158.6155715,,,False,,True,False
108143,0.015754,9.130606,9.047775999999999,9.234456,9.130606,2.0,xGASS,0.121990696,0.08740281,False,,False,298931825.9925083,45989511.69115512,False,0.0,,,False,,True,False
108136,0.013696000000000002,9.475817999999999,9.384872,9.569217,9.475817999999999,1.0,xGASS,0.10982838,0.08960204599999999,False,,False,244300450.39181888,34900064.34168841,False,0.0,,,False,,True,False
108065,0.016127416999999998,10.099566000000001,10.001593,10.194455,10.099566000000001,1.0,xGASS,0.27128094,0.12097113,False,,False,,56367658.625288986,True,281838293.12644494,,,False,,True,False
108145,0.013736000000000002,9.159139999999999,9.06557,9.239139,9.159139999999999,6.0,xGASS,0.07410989999999999,0.06272050367288987,False,,True,87753618.28448904,26326085.485346705,False,0.0,,,False,,True,False
108022,0.016006261,10.045741,9.953619999999999,10.131561,10.045741,6.0,xGASS,,,False,,False,,54079167.28217693,True,270395836.4108846,,,False,,True,False
108052,0.01449115,9.600313,9.503183,9.692378,9.600313,9.0,xGASS,0.092806615,0.08041099240384576,False,,True,,18794466.21129275,True,93972331.05646375,,,False,,True,False
108078,0.015277,9.011273,8.923032000000001,9.110978999999999,9.011273,2.0,xGASS,,0.043879334000000006,True,0.043879334000000006,False,194793191.84513026,43287375.96558451,False,0.0,,,False,,True,False
108013,0.01593705,10.089182000000001,9.996914,10.174918,10.089182000000001,2.0,xGASS,,0.034320313,True,0.034320313,False,,49662662.10591136,True,248313310.52955678,,,False,,True,False
108150,0.015898,9.001083,8.927897,9.115254,9.001083,1.0,xGASS,0.14248407,0.07053797,False,,False,959826716.5157516,70231223.15968914,False,0.0,,,False,,True,False
108116,0.014534288999999999,9.369645,9.286076,9.468961,9.369645,1.0,xGASS,0.163894,0.11239913,False,,False,,21282860.364486374,True,106414301.82243186,,,False,,True,False
108132,0.015371000000000001,9.270569,9.196672,9.364908999999999,9.270569,9.0,xGASS,0.30876407,0.10313328318280746,False,,True,1051526385.3216733,153347597.8594107,False,0.0,,,False,,True,False
108084,0.016561000000000003,9.755807,9.65985,9.905702999999999,9.755807,9.0,xGASS,1.1109856000000002,0.177766175950867,False,,True,8410347912.007067,126852909.68336451,False,0.0,,,False,,True,False
108119,0.015734,9.088653,9.018998,9.192231,9.088653,1.0,xGASS,0.29256806,0.09996909,False,,False,6043981608.495691,103217902.23237424,False,0.0,,,False,,True,False
14247,0.03304,11.136925,11.042575,11.2186,11.137,2.0,xGASS,0.6901232,0.22826803,False,,False,4640475704.3814945,648668646.8490261,False,0.0,,,False,,True,False
108011,0.015441,9.042074000000001,8.958113,9.145775,9.042074000000001,1.0,xGASS,0.21582283,0.1052114,False,,False,375763489.92320365,33155602.052047376,False,0.0,,,False,,True,False
108090,0.01494,9.823525,9.734001,9.919037,9.823525,1.0,xGASS,0.30205375,0.115818165,False,,False,3283023009.6364675,93208855.16318046,False,0.0,,,False,,True,False
108112,0.016141,9.986474000000001,9.899349,10.078327,9.986474000000001,1.0,xGASS,0.6559991999999999,0.14454406,False,,False,3340618650.318243,108539956.14752413,False,0.0,,,False,,True,False
108014,0.013923,10.088875999999999,9.995066,10.182867,10.088875999999999,9.0,xGASS,1.106177,0.19534375918526145,False,,True,5110141934.190135,90125960.03862673,False,0.0,,,False,,True,False
108125,0.013886,9.427691000000001,9.345816000000001,9.529653999999999,9.427691000000001,9.0,xGASS,0.32944238,0.11107959915726955,False,,True,10112985305.787773,89654125.05131006,False,0.0,,,False,,True,False
108049,0.014519999999999998,9.414597,9.332048,9.517509,9.414597,1.0,xGASS,0.24954325,0.08819714,False,,False,548269694.3527805,68533711.79409756,False,0.0,,,False,,True,False
19274,0.04527,11.318992999999999,11.234271000000001,11.421384,11.32,2.0,xGASS,1.787475,0.30422038,False,,False,,590241845.333278,True,2951209226.66639,,,False,,True,False
108046,0.014447,9.622297999999999,9.523205,9.722726,9.622297999999999,1.0,xGASS,0.19719376,0.12183393,False,,False,688254686.3432614,96937279.76665653,False,0.0,,,False,,True,False
108044,0.01898,9.037071000000001,8.947266,9.126513000000001,9.037071000000001,1.0,xGASS,,0.09271375,True,0.09271375,False,978379434.0291706,116078915.90176602,False,0.0,,,False,,True,False
108007,0.01487,9.516364,9.441939999999999,9.612796000000001,9.516364,1.0,xGASS,0.30375785,0.12474982400000001,False,,False,1005591029.280786,133394728.37398182,False,0.0,,,False,,True,False
108058,0.019781523999999998,10.120649,10.033871000000001,10.216357,10.120649,1.0,xGASS,0.33671436,0.1387624,False,,False,,54831483.438557506,True,274157417.1927875,,,False,,True,False
108097,0.014159999999999999,9.344268,9.252823,9.442571000000001,9.344268,2.0,xGASS,,0.07178093,True,0.07178093,False,139765189.7088288,27953037.94176576,False,0.0,,,False,,True,False
108055,0.013824495,10.037925,9.947033,10.122981,10.037925,2.0,xGASS,,0.04432427,True,0.04432427,False,,43957197.45569655,True,219785987.27848276,,,False,,True,False
108053,0.012915095,9.459672,9.36031,9.549533,9.459672,9.0,xGASS,0.0039486573,0.03,False,,True,,23282520.588209864,True,116412602.94104932,,,False,,True,False
108024,0.015481,9.451381,9.353613000000001,9.54729,9.451381,9.0,xGASS,0.017671043,0.0454343010152573,False,,True,2521590047.27248,188841545.39045006,False,0.0,,,False,,True,False
108061,0.013620749,10.172151,10.079594,10.259965,10.172151,2.0,xGASS,,0.06815612,True,0.06815612,False,,44466197.8130282,True,222330989.065141,,,False,,True,False
51899,0.039004000000000004,10.009455,9.918548,10.103247,10.009,9.0,xGASS,0.49123177,0.15174309443068862,False,,True,7479096349.4633665,623258029.1219472,False,0.0,,,False,,True,False
108088,0.015156999999999999,9.511553999999999,9.422733000000001,9.601956,9.511553999999999,9.0,xGASS,0.16273256,0.09214427398578184,False,,True,1108122110.3982582,95895182.6306185,False,0.0,,,False,,True,False
16479,0.046830000000000004,11.037996000000001,10.946828,11.127810499999999,11.038,1.0,xGASS,0.9366597,0.28224412,False,,False,22773227077.893784,1485210461.6017685,False,0.0,,,False,,True,False
52045,0.041499,10.174306,10.095664999999999,10.265206,10.174,1.0,xGASS,1.9563462999999999,0.33109325,False,,False,6335047392.072906,625683693.0442375,False,0.0,,,False,,True,False
108140,0.018499,9.014456,8.940689,9.110978999999999,9.014456,2.0,xGASS,0.06901304400000001,0.060976326,False,,False,1340258048.2653842,157677417.4429864,False,0.0,,,False,,True,False
108133,0.017215,9.765596,9.688775,9.862094,9.765596,1.0,xGASS,0.71332216,0.13304801,False,,False,1738547139.6447756,109514780.4500646,False,0.0,,,False,,True,False
108017,0.018609999999999998,9.912443,9.815797,10.005873,9.912443,2.0,xGASS,,0.07300796,True,0.07300796,False,1084875734.1263456,95724329.48173636,False,0.0,,,False,,True,False
109129,0.01951,9.229953,9.156725999999999,9.3249855,9.229953,1.0,xGASS,0.27503443,0.14787082,False,,False,2485501962.8338027,192538884.44487205,False,0.0,,,False,,True,False
109023,0.019163,10.1198,10.025342,10.212954,10.1198,1.0,xGASS,0.70354295,0.13484997,False,,False,10392236585.361961,152081511.00529698,False,0.0,,,False,,True,False
109123,0.016585,9.370475,9.311043,9.4568615,9.370475,9.0,xGASS,0.6928871999999999,0.13736815378034228,False,,True,8726937789.399652,127214836.58016987,False,0.0,,,False,,True,False
20026,0.04571,10.461310000000001,10.365279,10.557022,10.462,9.0,xGASS,0.012057505,0.06634908751046073,False,,True,,179899516.3060073,True,899497581.5300364,,,False,,True,False
109083,0.018246000000000002,9.810083,9.72079,9.9093685,9.810083,1.0,xGASS,0.5000337,0.13049838,False,,False,736657068.1505511,107429155.77195539,False,0.0,,,False,,True,False
109009,0.018293,9.375553,9.266172000000001,9.524149000000001,9.375553,9.0,xGASS,0.19432734,0.09255903353282668,False,,True,509017248.67335576,92548590.66788286,False,0.0,,,False,,True,False
109134,0.016685,9.430802,9.339557000000001,9.533819,9.430802,1.0,xGASS,0.22612187,0.116017915,False,,False,527785742.0428309,90109760.8365809,False,0.0,,,False,,True,False
109076,0.017572,9.718135,9.619163,9.814457,9.718135,9.0,xGASS,0.41677898,0.13152428835259408,False,,True,8437776288.196071,156783005.35499457,False,0.0,,,False,,True,False
16753,0.03352,10.288506,10.196385000000001,10.378803,10.288,1.0,xGASS,1.493034,0.259916,False,,False,410766389.5523185,102691597.38807963,False,0.0,,,False,,True,False
25851,0.048587,10.8042965,10.705753999999999,10.912783000000001,10.802999999999999,1.0,xGASS,2.174323,0.39724466,False,,False,16838585246.283922,1172306567.7792604,False,0.0,,,False,,True,False
109036,0.011621062,10.112569,10.014992999999999,10.206536,10.112569,9.0,xGASS,0.4518129,0.15328212114903134,False,,True,,30692339.65598588,True,153461698.2799294,,,False,,True,False
109039,0.014453,9.128614,9.066685000000001,9.221685,9.128614,1.0,xGASS,0.18527323,0.108014435,False,,False,4064998352.6128716,116420000.5521586,False,0.0,,,False,,True,False
19672,0.045872,10.7265215,10.636889,10.821384,10.725999999999999,1.0,xGASS,6.996085000000001,0.36727709999999997,False,,False,12744895573.006405,1521778575.8813617,False,0.0,,,False,,True,False
14727,0.033882999999999996,10.680891,10.584238000000001,10.775901,10.681,9.0,xGASS,0.560775,0.19499830452279807,False,,True,21453627248.715683,576992419.8921088,False,0.0,,,False,,True,False
109074,0.018443,9.88976,9.806718,9.983252,9.88976,1.0,xGASS,0.64506066,0.16084129999999996,False,,False,2445166758.641261,94044875.33235618,False,0.0,,,False,,True,False
109099,0.017172,9.018042999999999,8.930811,9.108689,9.018042999999999,2.0,xGASS,,0.04021774,True,0.04021774,False,136221975.26201436,27244395.052402873,False,0.0,,,False,,True,False
109116,0.017679,9.560399,9.484293,9.658478,9.560399,1.0,xGASS,0.59697926,0.11627226,False,,False,1774161230.0062165,86544450.24420568,False,0.0,,,False,,True,False
109020,0.011491,9.539716,9.434861,9.632533,9.539716,9.0,xGASS,0.11514309,0.08381369400713613,False,,True,437969794.46013176,67854475.19804859,False,0.0,,,False,,True,False
109090,0.010690999999999999,9.426019,9.3340845,9.520049,9.426019,1.0,xGASS,,0.06308605,True,0.06308605,False,566891486.3432442,42784263.120244846,False,0.0,,,False,,True,False
33019,0.0484,11.15046,11.055508,11.248393,11.151,9.0,xGASS,0.2005171,0.17843380059566827,False,,True,,434540235.77274865,True,2172701178.8637433,,,False,,True,False
109089,0.012619,9.870778999999999,9.818610000000001,9.926519,9.870778999999999,9.0,xGASS,0.16893472,0.10653154454427714,False,,True,3087772355.936374,81647826.71947144,False,0.0,,,False,,True,False
109064,0.010794133999999999,9.458057,9.361141,9.544891,9.458057,9.0,xGASS,0.0031201553000000004,0.03,False,,True,,19589799.708174,True,97948998.54087001,,,False,,True,False
32937,0.025831,10.449077,10.357836,10.543675,10.449000000000002,1.0,xGASS,1.2039255,0.18956333,False,,False,2502032510.5156207,335638507.5081931,False,0.0,,,False,,True,False
109082,0.019834,9.68895,9.597951,9.785796000000001,9.68895,9.0,xGASS,0.15485792,0.09701812995810725,False,,True,6309301459.152967,162704049.0899046,False,0.0,,,False,,True,False
32907,0.034934,10.467444,10.371473,10.572018,10.467,1.0,xGASS,0.859467,0.2309995,False,,False,2340416232.6803036,390069372.113384,False,0.0,,,False,,True,False
109118,0.018169,9.984833,9.890509,10.077005999999999,9.984833,1.0,xGASS,0.35546,0.11603191,False,,False,4094197577.730955,152200653.44724742,False,0.0,,,False,,True,False
53269,0.04576,10.980147,10.906002,11.061306,10.98,2.0,xGASS,,0.09238534,True,0.09238534,False,,282507508.9245511,True,1412537544.6227555,,,False,,True,False
109127,0.019677,9.088217,8.993735000000001,9.185922999999999,9.088217,9.0,xGASS,0.10868947,0.06899511284763755,False,,True,1584078641.4729807,284778182.7367156,False,0.0,,,False,,True,False
20144,0.049618,10.064971,9.978836,10.159545,10.065,9.0,xGASS,0.76449025,0.17490593030339963,False,,True,2334209992.894207,444611427.2179442,False,0.0,,,False,,True,False
33214,0.027319,10.344365,10.250127,10.432039,10.344000000000001,2.0,xGASS,,0.07352038,True,0.07352038,False,546336456.1611179,170730142.55034935,False,0.0,,,False,,True,False
